symbol,famtyp,ipoage,firmage,assets,famstyle,ceoname,ceo_fam,beceo,tenure,ceopattern,duality,ceo_own,ins_own,secfifshare,firstshare,control_own,power_dev
300753,1,1,18,757642068.1,1,å¼___,nofamily,2016,3,1,0,14.2,10.9732,22.75,36.150002,36.150002,1
300755,1,0,14,4138472440,1,å½_æ¸,nofamily,2016,3,1,0,0.02,78.473099,28.15,47.799999,64.323799,0.87559998
300756,2,1,12,1701968921,1,____,family,2017,2,1,0,8.2700005,0.31670001,21.959999,20.370001,36.169998,1
300757,2,0,8,1429633081,1,____,family,2019,0,1,0,0,51.6506,35.669998,30.379999,45.7304,0.96780002
300758,3,0,13,1443708020,1,å¾__ç¥,family,2019,0,1,1,0,31.482201,29.360001,20.469999,29.6101,1
300759,3,0,15,9935038259,1,Boliang Lou,family,2016,3,1,1,0,80.701103,45.779999,19.780001,18.0446,0.76459998
300760,2,1,20,25634149109,1,____,nofamily,2017,2,1,0,0,85.412102,37.330002,26.9,58.162102,0.98680001
300761,3,0,22,8565699180,1,ç¨___,family,2018,1,1,1,23.309999,56.257999,44.189999,23.309999,35.699699,0.69370002
300762,1,0,13,1663946077,1,_¡ä_å¹,nofamily,2016,3,1,0,0,73.400497,33.099998,22.33,4.7943001,0.2233
300763,3,0,14,1284460804,1,___é¸,family,2015,4,1,1,28.82,21.8839,39.110001,28.82,59.1534,0.99379998
300765,1,0,13,2852373126,1,_©å³°,nofamily,2017,2,1,0,0,75.0821,1.37,74.019997,17.205,0.75
300766,2,0,9,1845523337,1,_¹æ_,family,2016,3,1,1,12.06,44.617001,30.690001,12.06,19.059601,0.84189999
300767,1,0,9,1106618869,1,___,family,2017,2,1,1,40.439999,49.876301,42.139999,20.700001,29.1047,0.71969998
300768,1,0,11,2138085352,1,____,family,2016,3,1,1,48.400002,32.196701,24.49,48.400002,57.256001,0.82539999
300769,2,0,12,1709189919,1,å­_»¤æ¶,family,2017,2,1,0,16.15,33.198101,32.759998,20.280001,43.990002,1
300771,1,0,20,1864592376,1,å¹²å¾·ä¹,family,2016,3,1,1,20.860001,32.9184,33.130001,20.860001,24.6276,0.62300003
300776,1,0,11,2209879038,1,____,family,2015,4,1,1,42.509998,8.9601002,23.9,42.509998,43.3349,0.9522
300777,2,0,11,1204385572,1,æ¸©æ__,family,2019,0,1,0,0.97000003,30.441799,28.27,15.17,20.827,0.7626
300778,3,0,17,1205732059,1,å®_³¢,nofamily,2016,3,1,0,0,75,36.389999,39.200001,39.200001,1
300779,1,0,13,921689154.2,1,å¼___,family,2018,1,1,1,17.059999,31.218599,31.08,17.059999,27.459999,0.98460001
300780,3,0,16,1161524813,1,_·æ°¸å¿,family,2013,6,1,1,19.33,5.4685001,39.41,19.33,38.66,1
300781,3,0,17,708626392.6,1,___,family,2016,3,1,0,19,34.8694,48.080002,19.57,58.243801,0.86400002
300782,2,0,7,1923130974,1,è®¸å_ç¿,family,2017,2,1,1,7.02,48.310001,31.52,13.17,32.6992,0.90380001
300783,1,0,7,4841648764,1,ç«__æº,family,2018,1,1,1,39.970001,53.194901,45.900002,39.970001,41.857899,0.96450001
300785,1,0,8,1039495101,1,_£æ_,nofamily,2018,1,1,0,0,21.063601,30.940001,43.330002,44.080002,0.86720002
300786,1,0,25,976844812.1,1,ä¸_é¹,family,2016,3,1,1,34.369999,13.4602,13.7,34.369999,34.375,1
300787,3,0,10,1523556412,1,_¨æ´ªäº,family,2016,3,1,1,49.48,25.5291,25.52,49.48,49.550701,0.98159999
300789,3,0,9,856915379.2,1,_¨è_,family,2019,0,1,0,37.189999,22.799999,29.32,37.189999,49.869701,0.8786
300790,3,0,8,2121759997,1,__°¸çº,family,2018,1,1,0,1.59,19.4793,24.49,12.81,35.291401,0.75410002
300791,3,0,26,2359031560,1,____,family,2018,1,1,1,7.1999998,46.451801,20.57,43.200001,41.569,0.71810001
300792,1,0,7,1421545555,1,___å®,family,2016,3,1,1,31.379999,64.553001,24.24,38.77,31.3801,0.63340002
300793,3,0,6,2016836168,1,___ç¾,nofamily,2016,3,1,0,0,69.466698,22.200001,39.599998,46.494499,0.83319998
300795,2,0,9,660193235,1,_¹æ_,family,2013,6,1,0,23.389999,7.6546001,41.09,23.549999,56.630001,1
300796,1,0,16,1198791073,1,____,nofamily,2015,4,1,0,0,67.580803,29.120001,27.23,12.5091,0.2974
300798,2,0,20,1510864317,1,èµµå__,family,2019,0,1,1,18.42,38.830898,44.790001,18.42,43.896099,0.97180003
300799,3,0,12,726325192.2,1,ä½___,family,2019,0,1,0,21.889999,14.1001,44.389999,23.120001,63.722599,0.94389999
300800,1,0,22,2055097193,1,__³¢,nofamily,2017,2,1,0,0,20.4671,27.25,39,39,1
300801,3,0,13,1944534889,1,ç¨___,family,2018,1,1,1,47.369999,18.751499,22.23,47.369999,55.274899,0.95469999
300802,3,0,12,1114263769,1,__»º_,nofamily,2018,1,1,0,6.1199999,18.1493,27.059999,24.5,28.08,0.88690001
300803,2,0,18,1506397892,1,__ä½,nofamily,2011,8,1,0,3.3900001,41.0947,12.09,40.900002,24.744499,0.60500002
300805,2,0,9,2446443353,1,é»__,family,2019,0,1,0,13.74,25.9209,29.6,26.530001,71.143799,0.9558
300806,3,0,13,2089901277,1,____,nofamily,2017,2,1,0,0,23.611601,17.879999,34.830002,41.202599,0.95859998
300807,3,0,15,934004454.2,1,_»º_,family,2014,5,1,1,37.27,19.4855,21.049999,37.27,49.9804,0.89990002
300808,3,0,17,1460582541,1,___,family,2018,1,1,1,42.880001,6.2515998,27.629999,42.880001,64.291496,0.97399998
300809,2,0,12,1674090405,1,____,family,2017,2,1,0,23.370001,3.8656001,50.43,23.370001,70.110001,1
300810,1,0,14,1094445214,1,_¡æ__,family,2019,0,1,1,4.5700002,62.2701,32.779999,29.26,31.436001,0.92919999
300811,1,0,10,923813887,1,____,family,2018,1,1,1,2.53,38.199799,32.41,27.870001,17.5798,0.5783
300812,2,-1,12,1143921254,1,é«__é¹,family,2019,0,1,0,14.51,26.316299,38.709999,17.42,46.655899,0.9594
300813,3,-1,17,266911209.6,1,_¶å¤§_,family,2015,4,1,1,53.490002,10.9,22.610001,71.339996,81.599098,0.91949999
300815,3,-1,9,2655693851,1,_¨å¹³,family,2015,4,1,1,0,95.199997,33.380001,63.889999,73.8806,0.95730001
300816,3,-1,10,578087117.3,1,__±¹,family,2018,1,1,1,40.389999,15.54,35.68,53.849998,53.8517,0.99949998
300817,3,-1,19,622501924.7,1,_¨å__,family,2017,2,1,1,41.740002,18.73,26.49,55.650002,64.895798,0.86650002
300818,1,-1,14,612671634.1,1,ç¨__,nofamily,2014,5,1,0,0.97000003,,19.969999,71.160004,71.160004,1
300819,3,-1,19,612521085.6,1,æ²__,family,2017,2,1,0,0,81.25,25.52,68.809998,86.020103,1
300820,2,-1,23,769636411.5,1,_¨è__,family,2017,2,1,0,34.060001,7.23,53.009998,46.110001,91.529999,1
600031,3,16,19,90541298000,1,___æ³,nofamily,2007,12,1,0,0.44999999,60.359299,15.38,30,20.412001,0.61129999
600051,3,22,25,7949547510,2,__»´_,nofamily,2004,15,1,0,0.55000001,31.4921,3.6199999,29.08,18.2896,0.62889999
600052,3,22,26,4129305045,1,å¼__,nofamily,2016,3,0,1,0,45.019199,10.8,37.43,40.646301,0.9016
600053,3,22,22,3891693566,2,_¤å_é¹,nofamily,2017,2,0,0,0,75.793999,6.3699999,72.370003,33.978199,0.4621
600055,3,22,22,2566264841,2,___,nofamily,2018,1,0,0,0,40.231701,28.25,26.719999,27.43,1
600066,1,22,26,36619488261,2,æ±¤ç_ç¥,family,2019,0,1,1,0.07,69.116096,20.26,37.189999,41.303299,0.99849999
600067,3,22,31,25342746521,2,_©å__,nofamily,2006,13,1,0,0,50.781399,13.3,33.950001,23.333599,0.64829999
600069,1,22,22,4408420840,2,__,nofamily,2019,0,1,0,0,51.564999,5.6700001,47.349998,0.66979998,0.214
600070,2,22,25,4762245591,2,____,nofamily,2005,14,1,0,0.02,37.307201,19.540001,19.4,21.884001,0.85579997
600077,3,22,26,37690601138,1,ä¿_»º_,family,2016,3,1,1,0,43.6506,20.440001,35.009998,44.75,1
600078,1,22,25,8075633259,2,___å¿,nofamily,2018,1,0,0,0,42.5718,19.200001,25.780001,13.1478,0.50999999
600079,1,22,26,35013253090,1,___,nofamily,2006,13,1,0,0.44999999,56.2047,13.88,29.26,8.3240995,0.226
600080,1,22,23,1979851640,1,å¼_,nofamily,2011,8,1,0,0,39.743698,11.71,30.780001,26.2015,0.6749
600083,1,22,26,118546738.5,2,æ±¤æ°¸åº,nofamily,2019,0,1,1,0,40.537201,13.65,28.389999,28.934999,1
600086,3,22,26,10628140893,2,å¼__é£,nofamily,2018,1,0,1,0,52.880402,27.879999,21.719999,13.9748,0.98000002
600089,1,22,26,1.02E+11,1,é»___,nofamily,2017,2,1,0,0.01,40.872501,13.04,12.03,5.388,0.28549999
600090,3,22,26,8857861623,2,___,family,2016,3,0,0,0,58.4669,18.74,33.139999,37.684299,0.92339998
600091,1,22,22,1182394825,2,____,nofamily,2009,10,1,1,0,41.290001,10.35,34.599998,3.6122,0.1246
600094,3,22,23,41952591029,2,ä¿__,family,2016,3,1,0,5,24.5191,21.59,9.5200005,17.030001,1
600095,3,22,25,1113980818,2,_²å»º_,nofamily,2018,1,0,1,0,16.603701,4.4899998,16.08,12.1918,0.75819999
600105,3,22,25,6225409012,1,___,family,2018,1,1,0,0,45.028,8,36.689999,36.689999,1
600107,1,22,26,1057150993,2,__º¬_,nofamily,2019,0,1,1,0,21.198099,4.7199998,20.389999,10.3826,0.50919998
600109,1,22,31,50151031165,2,___,nofamily,2010,9,1,0,0,45.043701,18.75,18.09,18.240499,0.66500002
600110,1,22,25,7049646731,2,è®¸æ__,nofamily,2017,2,1,0,0,12.739,3.55,9.0500002,4.6155,0.50999999
600112,1,22,22,1672653738,2,é«__,nofamily,2019,0,0,0,0,18.34,2.96,18.34,9.5862999,0.52270001
600122,1,21,21,12258386642,1,å»__,nofamily,2019,0,0,1,0,39.093498,13.79,21.450001,20.913799,0.97500002
600136,1,21,27,10401542182,2,___,nofamily,2016,3,0,0,0,43.078999,33.139999,13.73,7.7266998,0.28209999
600137,3,21,23,693311723,2,ç¿__å¼,family,2010,9,0,1,0,65.429497,25.209999,42.68,42.679901,1
600139,1,21,31,3224082880,2,å­___,nofamily,2019,0,0,0,0,34.136799,8.5869999,28.48,28.465799,0.99949998
600143,3,15,18,29169654922,1,___äº,nofamily,2009,10,1,0,3.53,17.612101,19.540001,19.83,19.83,1
600145,1,20,21,1110501714,2,_¡å__¨æ_Â·_¾æ__,nofamily,2019,0,0,0,0,67.389999,29.030001,16.51,,
600146,1,20,20,1698470972,2,_¨å_,family,2018,1,0,0,0.1,49.163502,22.059999,14.53,22.879999,1
600152,1,21,26,2720942353,2,_¨ä__,nofamily,2017,2,0,0,8.7200003,39.6245,23.91,29.059999,13.2296,0.4474
600157,1,21,30,1.06E+11,2,å¸¸è_ç§,nofamily,2015,4,1,0,0,58.375401,19.469999,32.41,31.4312,0.9698
600162,3,21,25,23243067894,2,ç¿___,family,2019,0,1,1,0,70.483398,29.040001,38.889999,63.333099,0.99040002
600165,1,21,21,2247718829,2,___,nofamily,2016,3,1,0,0,33.241001,9.0200005,29.200001,28.323999,0.97000003
600167,3,20,20,12101572369,2,_±æ_ä¸,nofamily,2005,14,1,0,0,86.707001,29.57,50.77,67.809998,1
600172,1,21,21,10885960378,2,__»ºè®,nofamily,2002,17,1,0,0.16,29.307899,18.59,18.18,16.785801,0.82440001
600173,3,20,26,7692091132,2,____,nofamily,2013,6,1,0,0.01,54.942799,12.77,44.799999,35.624599,0.77420002
600175,1,20,31,14157844822,2,____,nofamily,2019,0,0,0,0,26.8323,19.450001,29.98,39.103001,0.93790001
600177,3,21,26,80661323033,1,___ç©,family,2019,0,1,0,0,60.3885,23.52,30.5,33.412601,0.98820001
600179,3,21,21,7856572565,2,____,nofamily,2019,0,1,0,0,24.217501,33.689999,35.759998,55.18,1
600180,1,21,21,22614018693,2,__¾¤ç«,nofamily,2017,2,1,0,0.039999999,74.069504,23.25,50.189999,49.5732,0.7112
600182,3,20,26,3036740636,2,_±å_,nofamily,2018,1,1,0,0,49.071098,4.2600002,44.43,44.43,1
600186,1,21,21,2152656203,2,è¢___,nofamily,2016,3,1,0,0,34.57,23.84,10.04,2.4511001,0.2441
600187,1,21,21,4783876778,2,ä¸__ä¼,nofamily,2019,0,1,0,0,33.070702,15.73,13.74,15.1526,0.58890003
600191,1,21,21,2022276786,2,èµµå»ºå¿,nofamily,2010,9,0,0,0,55.078999,24.02,31.49,17.299801,0.31850001
600193,3,20,23,1094229988,1,____,nofamily,2015,4,1,0,0,35.380001,21.51,14.7,25.2983,0.95109999
600196,1,21,25,76119645663,1,_´ä»¥_,nofamily,2016,3,1,0,0.039999999,71.265099,26.67,36.599998,23.0068,0.60390002
600200,3,20,25,3919919292,2,_±ç¾¤_,family,2019,0,1,0,0,21.686501,4.52,17.24,9.2516003,0.53659999
600208,3,20,26,1.44E+11,2,èµµä__,nofamily,2009,10,1,0,0.14,51.132401,27.690001,32.41,47.321602,0.82889998
600209,1,20,26,664210371.3,1,ä½__,nofamily,2002,17,1,0,0.01,29.290001,11.66,20,20.436701,0.83520001
600210,3,20,20,10781154162,1,_³°,nofamily,2002,17,1,0,0.039999999,28.2962,4.8299999,26.059999,9.7896004,0.37
600211,1,20,20,2767231427,1,__ä¸,nofamily,2014,5,0,0,0,63.7836,28.49,32.279999,17.3603,0.45570001
600212,1,20,27,269878547.4,2,ç¿___,nofamily,2019,0,1,0,0,14.39,3.1600001,12.83,8.4678001,0.66000003
600215,3,20,26,2845472909,2,___,nofamily,2018,1,0,0,0,29.6166,13.44,21.879999,19.337099,0.81830001
600220,3,20,20,5013696966,1,__¸½_,family,2002,17,1,1,8.3100004,15.0658,24.709999,9.9799995,31.2206,0.99049997
600226,1,20,20,4159059189,2,å­__ç§,nofamily,2017,2,0,0,0,4.9763999,22.91,27.709999,27.709999,1
600227,3,19,21,4705287386,2,ä¸__æ´,family,2018,1,1,1,0,45.066399,17.780001,26.440001,31.2901,1
600232,1,19,25,1859343472,2,æ½__å¿,nofamily,2003,16,1,0,0,51.0172,3.3099999,48.580002,24.2803,0.4998
600233,3,19,27,22160972459,2,æ½_°´_,nofamily,2019,0,1,0,0,78.609001,25.68,50.790001,,
600234,1,19,26,604975310.5,2,å¾__,nofamily,2019,0,1,1,0,22.35,23.26,13.42,10.2663,0.76499999
600237,3,19,23,1755589865,2,é²___,nofamily,2019,0,1,0,0,16.8403,3.8099999,16.76,16.76,1
600238,2,19,26,1181621994,2,_½ª,nofamily,2018,1,1,1,0,46.639999,26.700001,20.84,25.2402,0.84130001
600242,3,19,26,1661236399,1,__¾¤_,nofamily,2019,0,1,,0,48.653099,23.440001,24.879999,35.807598,0.93080002
600243,3,19,21,1956146046,2,äº___,family,2016,3,1,1,1.33,56.8997,33.720001,11.85,11.2003,0.64819998
600246,1,19,21,12588051408,2,å¼__,nofamily,2019,0,0,,0,72.670097,36.41,35.66,42.897598,0.76660001
600247,1,19,26,973019170.8,2,_³æ__,nofamily,2014,5,1,0,0,7.6700001,4.3499999,7.6700001,1.9559,0.255
600255,1,19,21,2913215045,2,___é¾,nofamily,2018,1,1,0,0,12.6281,3.28,10,5.2379999,0.52380002
600256,1,19,20,48741535871,1,____,nofamily,2016,3,0,0,0.050000001,57.695999,9.5200005,37.25,21.533001,0.50059998
600257,3,19,20,1704978026,2,ç½__,family,2017,2,1,1,0,28.0938,8.7799997,21.74,21.74,1
600261,3,19,22,6339844594,1,å®__,nofamily,2008,11,0,0,0.079999998,53.884201,21.43,32.139999,42.2099,1
600265,1,19,20,349101002.1,2,è®¸å¼º,nofamily,2019,0,0,0,0,69.660004,15.49,55,12.3976,0.41330001
600273,1,16,21,8890595074,2,æ±»ºå¹,nofamily,2014,5,0,0,0.07,53.791698,15.62,32.619999,23.823601,0.7001
600275,1,19,20,223452844,2,æ¨__çº,nofamily,2011,8,1,0,0,31.16,12,20.77,17.4468,0.83999997
600276,1,19,22,27556475495,2,_¨ä__,nofamily,2003,16,1,0,0.079999998,77.638496,35.880001,24.15,22.4028,0.92769998
600277,1,19,20,34484044597,2,___æ¶,nofamily,2019,0,0,0,0,63.9613,9.1199999,49.16,20.847,0.42410001
600280,3,19,28,15262345013,2,è°_»º_,nofamily,2019,0,1,0,0,17.4279,18.219999,41.509998,56.009998,1
600282,1,19,20,43620513501,2,ç¥___,nofamily,2016,3,1,0,0.050000001,58.311699,10.93,40.529999,15.6772,0.36230001
600285,3,19,20,3315777719,2,___,family,2014,5,1,1,0.62,46.926498,14.07,21.450001,16.4119,0.62690002
600288,1,19,21,3274054447,2,é²__å¿,nofamily,2014,5,0,1,0.20999999,1.5602,12.66,29.75,29.75,1
600289,1,19,24,2406342115,1,_°ç»ª_,nofamily,2014,5,0,1,0,36.669998,5.46,32.889999,30.3246,0.92199999
600290,3,19,21,4842170938,2,å¼_æ°,nofamily,2019,0,1,0,0,43.192501,8.6300001,30.83,25.0476,0.80879998
600291,1,19,21,1.01E+11,2,__ä¸,nofamily,2014,5,1,1,0,61.277901,36.619999,10.75,1.98,0.1062
600293,1,19,26,6868928288,2,å¼__å¥,nofamily,2019,0,0,0,0,41.709801,28.459999,17.85,26.1495,0.93089998
600295,3,18,24,48350716812,1,___,family,2015,4,0,1,0.090000004,74.109001,15.75,54.299999,19.004999,0.54299998
600297,1,19,20,1.42E+11,2,____,nofamily,2016,3,1,0,0.01,74.9562,32.689999,32.73,16.3857,0.50059998
600303,3,19,24,5897753609,2,æ¢___,nofamily,2016,3,1,0,0,29.6859,10.15,19.77,19.5723,0.99000001
600306,1,19,20,1418188315,1,__¿«ä¸,nofamily,2019,0,0,1,0,29.9618,14.07,24.219999,,
600308,3,19,26,13701966293,2,é­___,nofamily,2015,4,1,0,0,38.519402,1.85,35.639999,14.256,0.40000001
600311,1,18,21,997373369.7,2,__°¸,nofamily,2004,15,1,1,0,16.754101,1.49,16.370001,8.2292004,0.50269997
600321,3,18,26,3540409143,2,è°¢è__,nofamily,2017,2,0,0,0,48.459999,24.23,24.719999,13.1349,0.50950003
600327,3,17,20,6016790749,2,å¸__,nofamily,2002,17,1,0,0,49.126999,4.6799998,44.709999,44.7099,1
600330,3,18,20,6718507718,1,æ½_»ºæ¸,family,2002,17,1,1,5.75,20.4214,13.34,13,19.6043,0.91570002
600331,3,18,25,4650664205,1,é»_»º_,nofamily,2009,10,1,1,0.01,52.332699,23.4,26.879999,,
600337,1,19,24,8111943846,1,___,nofamily,2019,0,0,0,0.090000004,56.7038,24.16,17.25,20.306,0.55000001
600338,3,19,21,4178371159,2,____,nofamily,2017,2,1,0,0,74.0532,31.219999,40.32,42.5256,0.91689998
600340,1,16,26,4.58E+11,2,_´å_ä¸,nofamily,2019,0,0,0,0.12,75.480598,30.08,30.93,31.4624,0.84640002
600346,3,18,20,1.74E+11,2,__º¢_,family,2016,3,0,1,12.59,71.649002,45.98,30.110001,75.790001,1
600351,3,17,20,4312637739,2,ä»»ä_,family,2019,0,1,0,0.13,36.250198,15.9,16.74,9.467,0.55690002
600352,3,16,21,51583921411,1,__ç¥,family,2004,15,1,1,10.65,10.6476,18.15,11.98,25.93,1
600353,1,17,25,1898536476,2,å¼_º¯,nofamily,2018,1,1,0,0,46.5154,19.4,27.91,25.3981,0.91000003
600355,3,17,25,482541554.1,1,å¼__,family,2002,17,1,1,12.19,5.5888,11.69,12.19,12.19,1
600360,1,18,20,5751631053,2,äº__ä¸,nofamily,2019,0,1,0,0.12,24.9529,2.29,23.4,6.9559002,0.29730001
600363,1,18,20,5751716015,2,__¸­_,nofamily,2019,0,1,0,0,25.180201,7.9200001,21.139999,16.834499,0.79629999
600365,1,18,20,1143133602,2,ä½_¸ºæ°,nofamily,2017,2,1,1,0,17.302099,15.12,10.77,18.3873,0.85960001
600366,3,19,25,5626155855,1,ç«ºæ_ä¸,family,2011,8,1,1,0.16,38.412601,5.8299999,32.393299,14.8375,0.4506
600370,3,16,25,1790621356,2,___å³,nofamily,2017,2,0,0,0,54.720001,2.9000001,54.720001,7.6046,0.28060001
600371,1,17,24,797599859.2,2,__´µæ¨,nofamily,2014,5,0,0,0,49.0401,1.38,48.759998,48.759998,1
600380,3,18,27,25437613001,1,_±å_ä¸,nofamily,2018,1,1,0,0.01,68.421097,15.85,42.950001,50.59,1.1779
600381,3,18,21,2408770798,2,å¼__å³,nofamily,2015,4,0,1,0,56.1814,16.790001,46.529999,37.588001,0.6688
600382,3,18,25,7788548911,1,å¼__ä¸,family,2018,1,1,0,0,49.837799,23.030001,24.549999,32.873798,0.72280002
600385,3,18,27,207600572.6,1,___,nofamily,2009,10,1,1,0,50.490002,28.16,17.379999,18.716499,0.9993
600388,3,19,21,21583010929,2,ç½__,nofamily,2018,1,1,0,0.050000001,41.4095,18.15,18.09,18.7934,0.75050002
600393,3,18,36,16628349771,2,____,nofamily,2019,0,1,0,0,67.504204,36.759998,20.24,54.311699,0.91710001
600398,3,19,22,28915724316,2,é¡¾ä__,nofamily,2014,5,0,0,0.13,88.861603,37.139999,39.950001,25.9126,0.52689999
600399,1,19,20,8552552798,2,å­___,nofamily,2018,1,1,0,0,50.5,12.57,29.25,8.8709002,0.30329999
600400,3,18,24,5492506247,1,_¨å_æ±,nofamily,2009,10,1,0,0.16,74.9925,20.99,49.860001,41.1744,0.8258
600405,1,15,19,2586812402,1,ä½__äº,family,2008,11,1,1,11.1,2.7393,8.5900002,11.1,11.1,1
600408,1,16,26,5681789915,1,___,nofamily,2019,0,0,0,0,,3.54,31.57,31.57,1
600410,1,15,18,10001655801,2,èµµåº·,nofamily,2019,0,0,0,0,8.6117001,6.5500002,8.3800001,8.5228004,0.9842
600421,1,15,22,119590562.3,2,_¨æè¾,nofamily,2019,0,1,1,0,49.459999,35.700001,19.5,9.3095999,0.2913
600422,3,19,24,7434930607,1,__¥¥_,nofamily,2018,1,1,0,0.039999999,45.9384,13.52,30.870001,17.938,0.57179999
600438,1,15,24,46820950746,1,__å¿,nofamily,2016,3,1,0,0.01,77.459297,9.9200001,51.470001,41.175999,0.80000001
600439,3,16,20,5025893655,1,____,nofamily,2015,4,1,0,0,50.494301,7.6300001,33.709999,33.709999,1
600460,2,16,22,8913260192,1,___æ³,family,2005,14,1,0,0.63999999,45.923599,5.8699999,39.139999,43.090199,1
600462,2,16,21,150590338.2,2,___,nofamily,2019,0,0,1,0,22.24,4.5900002,19.059999,19.059999,1
600466,1,18,26,2.02E+11,2,è¿_³°,nofamily,2019,0,0,0,0,59.686401,16.74,47.209999,56.408401,0.9601
600467,1,15,26,6380804181,1,____,family,2016,3,1,1,0,41.374401,1.3099999,41.240002,17.2943,0.41940001
600477,3,16,20,8782703984,1,____,family,2019,0,1,0,0.69,3.1329999,5.3299999,41.990002,41.990002,1
600478,1,16,19,6411333381,2,__½©äº,nofamily,2018,1,1,0,0.059999999,35.611099,21.690001,15,18,0.85110003
600481,3,16,24,3855736244,1,__å®,nofamily,2014,5,0,0,0.029999999,55.653702,34.029999,20.120001,11.3336,0.2263
600485,1,16,24,2425074267,1,___,family,2014,5,0,1,29.299999,9.25,15.67,29.299999,29.299999,1
600487,1,16,26,41247482963,1,å°¹çºª_,nofamily,2013,6,1,0,0,29.6381,15.51,19.389999,22.5919,0.73830003
600490,3,16,19,10064242592,1,å§___,nofamily,2019,0,0,0,0,35.519798,17.700001,18.77,36.240101,1
600491,3,15,24,59445281114,1,èµ__è¾,family,2004,15,1,0,8.1000004,20.0539,21.52,27.059999,27.059999,1
600493,3,15,28,1688374430,1,___,family,2007,12,1,0,0,9.9237003,25.940001,10.72,15.7772,1
600496,1,17,20,13765301183,2,è£_»º_,nofamily,2015,4,1,0,0.01,39.453602,22.58,16.57,6.5419998,0.2185
600503,3,17,20,6568201222,2,____,nofamily,2013,6,1,0,0.02,14.3892,7.6300001,7.1199999,7.1199999,1
600507,1,16,20,12949821497,2,å¸¸å_,nofamily,2019,0,0,0,0.01,55.624001,32.880001,19.73,50.474499,0.99299997
600512,3,17,24,10244697333,1,_¨ä_å¦,nofamily,2015,4,1,0,0,8.8614998,8.9499998,8.2600002,16.309999,1
600516,1,17,20,18476165748,2,å¼_¤©_,nofamily,2019,0,0,0,0.050000001,43.715401,3.3099999,40.049999,39.8596,0.99199998
600518,3,18,22,64586228755,1,é©__,family,2003,16,1,1,0.02,53.932301,13.36,32.75,32.665199,0.99680001
600520,3,17,19,953111547.6,2,ä¸__,nofamily,2012,7,1,0,0,48.540001,30.610001,17.09,27.094101,0.99980003
600521,3,16,18,10729345230,1,____,family,2007,12,1,0,25.139999,20.475901,22.9,25.139999,25.139999,1
600522,3,17,20,40193900664,2,___,nofamily,2013,6,1,0,0,39.668098,8.46,25.049999,16.282499,0.64999998
600527,3,16,23,2487932771,1,_¶å_,family,2015,4,0,1,3.3900001,1.7441,8.3000002,26.49,29.879999,1
600532,3,17,20,3180601399,2,ä¿__,family,2018,1,0,1,0,32.356499,13.91,26.190001,26.190001,1
600535,3,17,21,24012376732,1,_±æ°¸å®,nofamily,2014,5,1,0,0,57.501701,7.6599998,45.18,,
600537,1,16,19,6433686037,2,__¼º,nofamily,2019,0,0,0,0,23.656401,13.42,21.65,21.4335,0.99000001
600538,3,16,26,750047508.2,2,æ½___,nofamily,2009,10,0,1,3.96,10.05,19.42,28.459999,36.972698,0.94340003
600539,1,18,20,443324250.3,2,èµµå_æ¢,nofamily,2019,0,1,1,0,50.25,26.68,26.700001,3.6322999,0.3299
600545,1,16,26,13203971000,2,äº_¤©æ°,nofamily,2017,2,0,0,0,64.985397,10.9,46.939999,29.959499,0.6383
600556,1,18,26,1987742625,2,___,nofamily,2017,2,0,0,0,73.152298,28.25,19.790001,39.166,0.93629998
600565,3,17,19,72511746581,1,ç½__é¢,family,2019,0,1,1,0.81999999,51.119801,13.62,36.360001,44.110001,1
600566,3,18,22,8664643251,2,_¹é,nofamily,2019,0,1,0,0,73.7799,20.549999,51.139999,50.137001,0.72490001
600567,3,18,20,42544540218,1,_´æ_æ­,family,2014,5,1,1,0,41.644699,8.7799997,29.27,27.5138,0.94
